5.05,650.6,mA,3350.0,W
5.05,660.4,mA,3340.0,W
5.05,660.3,mA,3340.0,W
5.07,534.0,mA,2710.0,W
5.06,535.5,mA,2660.0,W
5.06,534.1,mA,2710.0,W
5.07,533.7,mA,2700.0,W
5.06,534.3,mA,2700.0,W
5.07,535.6,mA,2720.0,W
5.07,535.0,mA,2710.0,W
5.07,531.3,mA,2710.0,W
5.07,535.6,mA,2700.0,W
5.05,662.3,mA,3340.0,W
5.07,534.9,mA,2710.0,W
5.06,528.2,mA,2720.0,W
5.06,535.0,mA,2710.0,W
5.06,534.7,mA,2710.0,W
5.07,534.9,mA,2710.0,W
5.06,535.7,mA,2660.0,W
5.06,535.1,mA,2720.0,W
5.07,536.2,mA,2710.0,W
5.07,535.6,mA,2710.0,W
5.07,528.3,mA,2710.0,W
5.07,534.5,mA,2720.0,W
5.07,526.2,mA,2720.0,W
5.07,535.1,mA,2720.0,W
5.07,535.8,mA,2710.0,W
5.06,535.1,mA,2710.0,W
5.07,534.7,mA,2650.0,W
5.07,536.2,mA,2720.0,W
5.07,536.3,mA,2720.0,W
5.06,536.1,mA,2720.0,W
5.07,536.6,mA,2680.0,W
5.07,535.1,mA,2710.0,W
5.07,536.4,mA,2710.0,W
5.06,536.6,mA,2720.0,W
5.07,529.6,mA,2680.0,W
5.06,536.0,mA,2720.0,W
5.06,536.6,mA,2710.0,W
5.06,536.5,mA,2710.0,W
5.07,536.1,mA,2680.0,W
5.06,536.5,mA,2720.0,W
5.07,536.9,mA,2660.0,W
5.07,536.9,mA,2650.0,W
5.06,536.1,mA,2720.0,W
5.07,536.6,mA,2710.0,W
5.06,527.5,mA,2720.0,W
5.07,532.9,mA,2720.0,W
5.06,536.9,mA,2720.0,W
5.08,364.5,mA,1850.0,W
5.07,361.2,mA,1840.0,W
5.07,362.4,mA,1830.0,W
5.07,362.4,mA,1830.0,W
5.07,361.4,mA,1840.0,W
5.07,362.2,mA,1830.0,W
5.07,360.0,mA,1830.0,W
5.08,360.1,mA,1830.0,W
5.07,359.2,mA,1820.0,W
5.07,352.8,mA,1820.0,W
5.07,359.4,mA,1820.0,W
5.06,469.9,mA,2430.0,W
5.07,510.3,mA,2610.0,W
5.06,527.8,mA,2680.0,W
5.06,529.1,mA,2680.0,W
5.06,529.7,mA,2630.0,W
5.06,531.2,mA,2620.0,W
5.06,532.4,mA,2690.0,W
5.07,532.8,mA,2700.0,W
5.06,533.2,mA,2700.0,W
5.06,533.3,mA,2700.0,W
5.07,533.9,mA,2700.0,W
5.06,533.2,mA,2690.0,W
5.07,534.6,mA,2700.0,W
5.07,536.1,mA,2720.0,W
5.07,534.7,mA,2650.0,W
5.07,534.0,mA,2700.0,W
5.07,534.7,mA,2700.0,W
5.07,531.9,mA,2710.0,W
5.07,535.8,mA,2650.0,W
5.07,536.6,mA,2650.0,W
5.06,535.6,mA,2710.0,W
5.07,535.1,mA,2710.0,W
5.06,527.5,mA,2720.0,W
5.07,522.6,mA,2720.0,W
5.06,536.1,mA,2710.0,W
5.07,535.8,mA,2710.0,W
5.07,535.0,mA,2710.0,W
5.07,536.7,mA,2720.0,W
5.06,536.2,mA,2650.0,W
5.06,536.0,mA,2740.0,W
5.07,537.6,mA,2730.0,W
5.06,537.6,mA,2720.0,W
5.06,531.0,mA,2710.0,W
5.06,537.2,mA,2720.0,W
5.07,538.0,mA,2720.0,W
5.07,537.0,mA,2720.0,W
5.07,530.1,mA,2720.0,W
5.06,527.8,mA,2720.0,W
5.06,537.0,mA,2720.0,W
5.06,535.5,mA,2720.0,W
5.06,536.9,mA,2680.0,W
5.06,538.3,mA,2660.0,W
5.06,538.0,mA,2720.0,W
5.06,536.7,mA,2720.0,W
5.06,536.9,mA,2730.0,W
5.06,536.2,mA,2720.0,W
5.07,526.7,mA,2720.0,W
5.06,538.3,mA,2730.0,W
5.06,538.6,mA,2730.0,W
5.07,538.8,mA,2720.0,W
5.06,538.4,mA,2660.0,W
5.06,538.3,mA,2700.0,W
5.06,538.4,mA,2730.0,W
5.06,535.8,mA,2720.0,W
5.07,537.9,mA,2710.0,W
5.06,537.4,mA,2670.0,W
5.06,541.8,mA,2720.0,W
5.07,539.4,mA,2720.0,W
5.07,538.9,mA,2730.0,W
5.06,528.3,mA,2720.0,W
5.06,538.6,mA,2730.0,W
5.06,537.3,mA,2730.0,W
5.06,540.0,mA,2730.0,W
5.06,538.9,mA,2730.0,W
5.06,538.9,mA,2670.0,W
5.06,538.0,mA,2710.0,W
5.07,539.2,mA,2730.0,W
5.07,536.7,mA,2730.0,W
5.06,527.8,mA,2730.0,W
5.07,355.3,mA,1860.0,W
5.07,365.4,mA,1850.0,W
5.07,363.7,mA,1850.0,W
5.08,364.0,mA,1840.0,W
5.08,352.0,mA,1840.0,W
5.07,363.0,mA,1830.0,W
5.07,361.8,mA,1840.0,W
5.07,361.8,mA,1840.0,W
5.07,361.6,mA,1790.0,W
5.07,361.7,mA,1830.0,W
5.07,360.3,mA,1830.0,W
5.06,483.0,mA,2440.0,W
5.06,519.1,mA,2620.0,W
5.07,519.0,mA,2680.0,W
5.06,520.1,mA,2690.0,W
5.06,532.0,mA,2700.0,W
5.07,533.4,mA,2710.0,W
5.06,534.3,mA,2650.0,W
5.07,533.4,mA,2640.0,W
5.06,535.7,mA,2710.0,W
5.07,535.0,mA,2720.0,W
5.06,535.2,mA,2710.0,W
5.06,536.4,mA,2680.0,W
5.06,535.7,mA,2710.0,W
5.07,536.2,mA,2710.0,W
5.06,538.5,mA,2720.0,W
5.07,535.1,mA,2720.0,W
5.07,537.4,mA,2710.0,W
5.07,537.5,mA,2720.0,W
5.06,537.6,mA,2720.0,W
5.06,546.6,mA,2730.0,W
5.06,538.8,mA,2680.0,W
5.06,536.8,mA,2660.0,W
5.07,538.2,mA,2720.0,W
5.06,537.5,mA,2720.0,W
5.07,526.8,mA,2720.0,W
5.06,529.4,mA,2730.0,W
5.07,537.6,mA,2730.0,W
5.06,539.4,mA,2730.0,W
5.07,539.2,mA,2730.0,W
5.07,361.2,mA,1860.0,W
5.07,364.5,mA,1850.0,W
5.07,364.0,mA,1840.0,W
5.07,363.1,mA,1840.0,W
5.07,363.2,mA,1840.0,W
5.07,352.0,mA,1840.0,W
5.07,359.8,mA,1830.0,W
5.07,362.1,mA,1830.0,W
5.07,360.7,mA,1830.0,W
5.08,354.5,mA,1830.0,W
5.07,351.6,mA,1830.0,W
5.06,482.3,mA,2450.0,W
5.06,518.4,mA,2620.0,W
5.07,530.7,mA,2650.0,W
5.06,531.7,mA,2630.0,W
5.06,533.8,mA,2700.0,W
5.07,533.8,mA,2700.0,W
5.07,534.5,mA,2710.0,W
5.07,535.3,mA,2710.0,W
5.06,526.9,mA,2710.0,W
5.07,535.8,mA,2710.0,W
5.06,536.4,mA,2710.0,W
5.06,537.6,mA,2720.0,W
5.07,536.1,mA,2660.0,W
5.06,536.8,mA,2670.0,W
5.06,538.2,mA,2720.0,W
5.06,538.0,mA,2720.0,W
5.07,537.6,mA,2720.0,W
5.06,538.0,mA,2680.0,W
5.06,537.8,mA,2720.0,W
5.07,537.7,mA,2730.0,W
5.07,530.2,mA,2730.0,W
5.07,531.3,mA,2730.0,W
5.06,539.3,mA,2730.0,W
5.06,534.9,mA,2720.0,W
5.06,542.5,mA,2750.0,W
